emb_type,m,n,k,cohesion-lit-gpt-p-val,cohesion-lit-bot-p-val,separation-lit-gpt-p-val,separation-lit-bot-p-val,RS-lit-gpt-p-val,RS-lit-bot-p-val,RMSSTD-lit-gpt-p-val,RMSSTD-lit-bot-p-val
cbow,6,7,8,7.038013247387972e-252,0.0,2.0523950236881272e-194,2.765688807842569e-26,3.7981953059923885e-55,0.0,7.991443367928365e-252,0.0
cbow,6,7,9,4.18969391308933e-252,0.0,5.829684061439123e-194,6.180760881513148e-60,3.7670968760737853e-50,0.0,4.611736427444695e-252,0.0
cbow,6,7,10,2.723535533642984e-252,0.0,2.0337967423252118e-194,2.591220967106766e-85,7.170617996702169e-46,0.0,3.0928128667560823e-252,0.0
cbow,6,8,5,1.551630374015651e-251,3.208293719887205e-309,1.791975233724152e-182,3.92714600383709e-137,4.976229415612982e-65,0.4529404528244848,1.6770519159499089e-251,2.985200827392717e-309
cbow,6,8,6,1.7985684382795574e-251,0.0,1.7163494488583383e-187,6.142563361025046e-59,7.246608043020085e-65,5.2104138709505366e-79,2.0420066853223157e-251,0.0
cbow,6,8,7,1.7077453061613458e-251,0.0,4.716179727961983e-190,4.1233656681191086e-11,9.533495266021492e-63,2.481280135309152e-198,1.8795524892891693e-251,0.0
cbow,6,8,8,8.705236394132772e-252,0.0,1.0439267951402475e-191,0.0137850126277767,3.280038802054498e-59,2.6746775560315065e-275,9.858702863466201e-252,0.0
cbow,6,8,9,4.907945307565973e-252,0.0,4.995791597664524e-192,6.684251977705056e-24,1.9944428833648207e-55,0.0,5.660436960496307e-252,0.0
cbow,6,8,10,3.308658145797196e-252,0.0,3.0925655736973263e-192,4.570960629331283e-50,5.502454057899677e-52,0.0,3.539553155031732e-252,0.0
cbow,6,9,5,1.3560278091554808e-251,3.248775615704747e-303,8.070984516795511e-177,1.5299966319665803e-177,1.0071146175108868e-63,2.8844665181841577e-21,1.4134334996095629e-251,3.106029270356251e-303
cbow,6,9,6,1.7345002512274479e-251,0.0,2.4612128254444204e-182,1.0416207304197725e-101,3.7993113406121165e-64,1.0219244553036633e-17,1.8746894368448263e-251,0.0
cbow,6,9,7,1.5316575583180149e-251,0.0,7.820765527637563e-186,1.3837469529462596e-40,4.645157984618894e-63,1.7336762454278933e-111,1.7166174885464346e-251,0.0
cbow,6,9,8,1.0518719784252574e-251,0.0,9.302728704508598e-188,8.425498785485513e-07,9.874067186407531e-61,1.4370935581915494e-210,1.1164856525775088e-251,0.0
cbow,6,9,9,7.222886793309078e-252,0.0,1.8752245839013147e-189,0.0066685998347506,7.0360373793368786e-59,5.495500576130357e-274,7.847718835564849e-252,0.0
cbow,6,9,10,4.997867252146765e-252,0.0,4.0653328333189193e-190,1.1317208682755053e-19,1.5156572538007854e-55,2.0678247874251813e-307,5.472778422221565e-252,0.0
cbow,6,10,5,1.543610210009416e-251,5.018177652729365e-298,2.766940876499219e-171,1.898585540321343e-207,1.1103695979845615e-61,7.882123304292918e-67,1.6727123730396518e-251,4.786990110916479e-298
cbow,6,10,6,1.5158637783435469e-251,4.550594634697204e-308,5.1728467274318375e-177,1.361574975878081e-139,2.133204472833349e-62,0.3447901626002319,1.6047853059261198e-251,4.3029771697890187e-308
cbow,6,10,7,1.85536261765606e-251,0.0,1.211343133176089e-181,2.117596197022478e-75,1.980851834338281e-63,3.8921669918675443e-45,2.0526137897800107e-251,0.0
cbow,6,10,8,1.1428355808765006e-251,0.0,7.998675520181411e-184,2.7330408952810526e-28,2.843304593713389e-61,4.215518330166639e-137,1.2481106276954834e-251,0.0
cbow,6,10,9,8.570876897805894e-252,0.0,9.017258163192218e-186,8.586108323568291e-05,9.952106978189335e-60,4.292498093113251e-217,9.433689089669372e-252,0.0
cbow,6,10,10,6.246654218033129e-252,0.0,1.0077822936527202e-186,0.0106449073047662,9.588561817584512e-58,2.0643758948911485e-270,6.893524365894668e-252,0.0
cbow,7,2,5,1.97689572192382e-267,0.0,3.7949556599955517e-233,1.5927709436678162e-51,5.788221068265616e-06,0.0,3.4830947461914466e-267,0.0
cbow,7,2,6,7.55124098784168e-268,0.0,1.720813451150147e-233,5.2109628966890104e-76,0.0079071526921489,0.0,1.3561875894096712e-267,0.0
cbow,7,2,7,1.2805773499535451e-268,0.0,1.8732051811022001e-233,4.026988513187295e-99,0.2302381904013792,0.0,2.187688382715869e-268,0.0
cbow,7,2,8,7.780647906038617e-269,0.0,3.6601895621162666e-235,1.046956129109184e-111,0.8121001972728177,0.0,1.448465353237305e-268,0.0
cbow,7,2,9,9.454206996956471e-270,0.0,2.973931788387456e-236,1.8040616239228276e-122,0.6358663338272964,0.0,1.8146579462667863e-269,0.0
cbow,7,2,10,1.8619330058240984e-270,0.0,1.7850099038000397e-237,4.1927147032090905e-129,0.2152503992425855,0.0,3.444884173909985e-270,0.0
cbow,7,3,5,9.162825694612623e-255,0.0,3.455694010004135e-206,7.139928444704953e-80,7.471126380673107e-23,0.0,1.3797812549759283e-254,0.0
cbow,7,3,6,3.031068981602753e-255,0.0,3.7382869492568074e-204,2.0306190332623581e-131,3.101514172203932e-13,0.0,4.925021919700509e-255,0.0
cbow,7,3,7,1.2704416050724233e-255,0.0,1.6966059961739046e-203,5.603991355457352e-152,5.3604452787952035e-08,0.0,2.038233613470857e-255,0.0
cbow,7,3,8,1.6704582883071938e-256,0.0,1.8835830696813962e-202,3.621650899581802e-154,5.805916185068868e-05,0.0,2.5588373252764423e-256,0.0
cbow,7,3,9,4.2921885177840845e-257,0.0,4.128520047055687e-202,3.185898314389552e-155,0.0038269646812283,0.0,7.79870549910794e-257,0.0
cbow,7,3,10,1.5688865540637193e-257,0.0,3.923018270060309e-202,1.980404578608893e-156,0.0609464838688496,0.0,2.349235871690855e-257,0.0
cbow,7,4,5,9.53201539355344e-252,0.0,2.125791021414935e-196,4.181818550031244e-35,2.78926074390055e-38,0.0,1.122288234956408e-251,0.0
cbow,7,4,6,7.766753083509009e-252,0.0,3.6589527561740864e-195,2.116593585765265e-101,1.5413275977965972e-27,0.0,9.96145508625882e-252,0.0
cbow,7,4,7,1.0128779627993458e-252,0.0,1.001375129574004e-192,3.8595431792834336e-153,3.987404664904588e-19,0.0,1.4122696602713775e-252,0.0
cbow,7,4,8,3.3135382987414336e-253,0.0,1.7121126017150254e-191,5.109341075905248e-178,1.1005007549360733e-13,0.0,4.308389719518495e-253,0.0
cbow,7,4,9,5.0109537845133485e-254,0.0,4.4609295167212726e-189,5.073491926254919e-186,4.080874118761982e-09,0.0,6.6036257207614604e-254,0.0
cbow,7,4,10,2.4101000710866484e-254,0.0,5.471426586367366e-189,6.339028726500667e-183,3.335732376274753e-07,0.0,3.3640446160171566e-254,0.0
cbow,7,5,5,2.1229146415502868e-251,0.0,6.797446838424631e-191,0.9928378050695216,9.41788980880562e-48,3.958446611755777e-289,2.49274597413833e-251,0.0
cbow,7,5,6,1.784643409460878e-251,0.0,1.9038313839551567e-191,2.1111507771081967e-39,8.370265125958749e-40,0.0,2.0526137897800107e-251,0.0
cbow,7,5,7,6.78710604419859e-252,0.0,1.0669677766240884e-190,1.457353744810594e-96,6.080160979553943e-32,0.0,8.351533009581459e-252,0.0
cbow,7,5,8,2.7164769951451915e-252,0.0,6.416115335840939e-189,2.212059942628082e-138,2.009084679540512e-25,0.0,3.133199554813588e-252,0.0
cbow,7,5,9,8.488847151816596e-253,0.0,1.8271617556760908e-187,7.780652940527319e-160,6.080177454473606e-20,0.0,1.0449431990582638e-252,0.0
cbow,7,5,10,1.5586750187760938e-253,0.0,1.4415530789958263e-185,9.531024521699577e-168,7.795558353994895e-16,0.0,1.9494374124352947e-253,0.0
cbow,7,6,5,2.2532376344663148e-251,0.0,1.634768326827237e-186,4.331426299105279e-26,5.507439101588752e-53,3.672877399359861e-191,2.6457504189116618e-251,0.0
cbow,7,6,6,1.2578522935655103e-251,0.0,3.896262579269279e-188,0.0220197724028329,6.156407173327059e-48,1.0491579116287628e-294,1.5396156736191197e-251,0.0
cbow,7,6,7,6.630548307423287e-252,0.0,6.562706432603557e-188,9.727197906329955e-39,2.4316203343973136e-41,0.0,7.827398678987708e-252,0.0
cbow,7,6,8,3.100848377804757e-252,0.0,2.214212137738052e-187,3.127024663098158e-85,1.0827244985732942e-35,0.0,3.886064921482429e-252,0.0
cbow,7,6,9,2.355137894465386e-252,0.0,7.021791701024164e-187,2.2143776495085947e-118,6.597020267448305e-31,0.0,2.7591040549669865e-252,0.0
cbow,7,6,10,6.263797374508801e-253,0.0,4.196582035330735e-185,8.55851044996532e-137,3.150490240790156e-25,0.0,6.87796828498406e-253,0.0
cbow,7,7,5,1.6341578921580599e-251,0.0,4.477871899956164e-181,1.7890003295211282e-74,8.507655056311423e-55,1.2167355744236893e-83,1.7985684382795574e-251,0.0
cbow,7,7,6,1.6047859777290129e-251,0.0,3.661788577179752e-184,1.0808956479258429e-12,8.267956991664881e-52,2.0529273764736256e-221,1.807912048520218e-251,0.0
cbow,7,7,7,1.1107130454436768e-251,0.0,1.5581818521154408e-185,0.0001590779611085,5.450549892301446e-48,1.0435670316445074e-298,1.1850647130775325e-251,0.0
cbow,7,7,8,7.646866668082577e-252,0.0,4.625723178027069e-186,1.2089699872246062e-35,2.2548363038826374e-43,0.0,8.243973351395384e-252,0.0
cbow,7,7,9,3.052946314436723e-252,0.0,1.5791012370958274e-185,1.6334294284627718e-74,3.825702401558694e-38,0.0,3.395627177160792e-252,0.0
cbow,7,7,10,1.445660833207544e-252,0.0,1.051599405161322e-184,6.610502284079701e-101,9.732754693402109e-34,0.0,1.6675632348604422e-252,0.0
cbow,7,8,5,1.7708260991746817e-251,0.0,8.539671268430804e-176,3.389409573062076e-125,1.8135418449652648e-55,9.31959215917296e-17,1.8698389558881318e-251,0.0
cbow,7,8,6,1.4732671850838125e-251,0.0,1.1671685856041813e-179,1.0133525488369417e-47,6.509155503738167e-54,1.932809646028339e-130,1.5964913019460268e-251,0.0
cbow,7,8,7,1.5556560553389084e-251,0.0,2.0771210323551593e-182,4.366141357042631e-06,1.1606413405291148e-51,6.247209356492253e-240,1.7435113104394725e-251,0.0
cbow,7,8,8,1.0464331648627676e-251,0.0,8.855497055252193e-184,8.329105032864014e-06,4.186295315264202e-48,1.3494521751960753e-298,1.1428355808765006e-251,0.0
cbow,7,8,9,4.3221638003203073e-252,0.0,2.5759293694050323e-183,3.0567293697146567e-32,9.530555587542902e-44,0.0,4.769894195599379e-252,0.0
cbow,7,8,10,2.4486312066827254e-252,0.0,7.034478963525706e-183,3.842455206979957e-62,3.514696355667857e-40,0.0,2.7094367343239696e-252,0.0
cbow,7,9,5,1.5276939261146757e-251,0.0,1.5012134421872045e-170,1.981291731335508e-168,3.312361950027571e-55,0.0346208536737018,1.6426480946480678e-251,0.0
cbow,7,9,6,1.5396156736191197e-251,0.0,8.07332884653315e-175,2.0270849052163828e-89,5.1397485335812886e-54,1.1479360906068956e-52,1.6683840494035306e-251,0.0
cbow,7,9,7,8.243973351395384e-252,0.0,2.7888221239784584e-178,5.705811386276542e-31,4.822003876814106e-53,1.0270583689059023e-162,9.336376186646869e-252,0.0
cbow,7,9,8,1.2130316951470712e-251,0.0,2.361167513294893e-180,0.0023852355322337,2.0140453321291146e-50,5.1231496063666825e-248,1.3179185036638493e-251,0.0
cbow,7,9,9,7.111388443070194e-252,0.0,1.6884935973416502e-180,4.2662535857574615e-06,5.013588011428909e-47,1.0587121768917346e-296,7.827398678987708e-252,0.0
cbow,7,9,10,2.4935216124734183e-252,0.0,1.209943591181108e-180,2.8648728741367463e-27,6.825821377615521e-44,0.0,2.816981543212839e-252,0.0
cbow,7,10,5,1.3595464151653045e-251,0.0,7.555267173152669e-165,9.467212888572827e-201,1.384267387223181e-53,1.0574841420792075e-26,1.4580756009131954e-251,0.0
cbow,7,10,6,1.244880185958671e-251,0.0,4.522011121881398e-170,5.148230383558834e-129,1.9091239154973283e-53,3.3449881411074985e-10,1.314507541696316e-251,0.0
cbow,7,10,7,1.1339839483176078e-251,0.0,7.519473709473788e-174,7.082571561607903e-65,8.506006616588253e-53,5.095463929057821e-89,1.235238898434955e-251,0.0
cbow,7,10,8,8.394948444519943e-252,0.0,8.764231381956423e-176,5.8059442155025664e-21,1.1437471240646017e-50,1.6830948842444284e-184,9.073906237375989e-252,0.0
cbow,7,10,9,5.049988353118449e-252,0.0,4.9209303427232935e-177,0.0423324109991583,1.8385398596169232e-48,1.7114708135843138e-252,5.360399197069476e-252,0.0
cbow,7,10,10,3.190627672410332e-252,0.0,3.968747839943789e-178,1.1398978772067254e-05,8.81561001991492e-47,3.3086106912124865e-294,3.557967263129313e-252,0.0
cbow,8,2,5,1.873083961370361e-275,0.0,1.3140126065011891e-202,5.056079922463181e-11,9.555336117404181e-08,0.0,3.265757289508025e-275,0.0
cbow,8,2,6,6.3438530959916465e-276,0.0,1.895745836351576e-204,6.142177455746567e-30,4.139772708187677e-12,0.0,1.0256276192295469e-275,0.0
cbow,8,2,7,1.8536307533869184e-276,0.0,7.475656875865178e-208,2.3727086423027376e-55,9.806952798925627e-15,0.0,3.4064681907124157e-276,0.0
cbow,8,2,8,2.1448595412517037e-277,0.0,1.168262678705343e-209,1.4449469440529957e-79,3.738074084282125e-18,0.0,4.570148640219605e-277,0.0
cbow,8,2,9,1.6072368426217308e-277,0.0,9.0454242255664e-213,2.744818389218501e-101,2.7618484678428737e-19,0.0,3.014005759661351e-277,0.0
cbow,8,2,10,8.158052287374682e-278,0.0,8.898674106133669e-216,4.2790157737399376e-120,3.614156254709407e-21,0.0,1.6292652387106774e-277,0.0
cbow,8,3,5,1.0389332382873705e-261,0.0,7.880659334553118e-177,7.034256841353044e-35,0.0376659880608676,0.0,1.5322017891779175e-261,0.0
cbow,8,3,6,1.5880721957876032e-262,0.0,4.003763373194537e-175,1.2264746879444127e-86,0.4897642537495186,0.0,2.667975675616024e-262,0.0
cbow,8,3,7,4.65845983392572e-263,0.0,7.901049998343882e-175,7.246715018068214e-117,0.0123568996593152,0.0,8.169420269989957e-263,0.0
cbow,8,3,8,4.500423524247227e-264,0.0,4.515685550508717e-174,7.409536806278179e-136,0.0001491761287804,0.0,8.134948634198291e-264,0.0
cbow,8,3,9,1.1184759298902392e-264,0.0,2.9996884066392366e-174,7.581186885532681e-149,1.1306460903436514e-06,0.0,1.9184230733228384e-264,0.0
cbow,8,3,10,2.494982863522336e-265,0.0,4.28087550119181e-175,7.502747097710914e-160,6.134127735600659e-08,0.0,4.970230599667642e-265,0.0
cbow,8,4,5,4.218432781618848e-259,0.0,2.807203841831483e-166,4.0142847686074455e-11,4.156795199168013e-10,0.0,5.922117402514882e-259,0.0
cbow,8,4,6,1.53990256708746e-259,0.0,4.8563368170081625e-165,2.1583868848046947e-63,0.0001544987766926,0.0,2.3400721593330178e-259,0.0
cbow,8,4,7,5.90476032260244e-260,0.0,2.1293448370522632e-163,7.941038565049042e-119,0.0799075672266417,0.0,8.250585944331301e-260,0.0
cbow,8,4,8,1.846715033828105e-260,0.0,2.0204947246395182e-162,4.653043750298118e-151,0.8053494812393406,0.0,2.7281420287854583e-260,0.0
cbow,8,4,9,3.605899199287347e-261,0.0,1.1986782794949199e-160,1.0334346588221642e-168,0.235566224589337,0.0,5.204690318353447e-261,0.0
cbow,8,4,10,4.589181758776073e-262,0.0,1.4553906884493046e-159,1.1276227837078335e-175,0.0268412735667387,0.0,6.680925531011676e-262,0.0
cbow,8,5,5,4.505115763109177e-259,0.0,6.881031552347532e-159,1.422563222840378e-07,3.8467710495140816e-17,1.987415861330986e-279,5.530785533982243e-259,0.0
cbow,8,5,6,2.655096796690472e-259,0.0,6.461371478587792e-160,1.4417934667775208e-15,1.3490643886556071e-11,0.0,3.3204596353683585e-259,0.0
cbow,8,5,7,1.6576838875184625e-259,0.0,5.433611095749065e-160,4.892440039478035e-62,1.197565093968405e-07,0.0,2.1397983473328848e-259,0.0
cbow,8,5,8,7.827234903828862e-260,0.0,9.423225922845183e-159,9.379990545886212e-107,0.0001490384185046,0.0,1.0131952922257076e-259,0.0
cbow,8,5,9,2.7716353565091595e-260,0.0,1.8122196628147063e-157,2.708952807381803e-135,0.0123355780448818,0.0,3.6265787708280405e-260,0.0
cbow,8,5,10,7.671776712001685e-261,0.0,3.812411038696359e-156,6.756552206579368e-150,0.1698951897564574,0.0,1.0697488898119691e-260,0.0
cbow,8,6,5,5.798848342615933e-259,0.0,8.564527748045507e-152,4.054612256507982e-50,7.281805943600637e-22,8.839733583157087e-182,6.665916038543804e-259,0.0
cbow,8,6,6,3.679188422773447e-259,0.0,2.304162329395296e-154,0.0111160374175267,8.928018858558804e-18,2.339470054406508e-286,4.4113202183723455e-259,0.0
cbow,8,6,7,2.285304193986111e-259,0.0,5.534540683906648e-156,2.1684075024317002e-16,1.3695680834873456e-14,0.0,2.7619774775385416e-259,0.0
cbow,8,6,8,9.76523141952195e-260,0.0,9.180367178611528e-155,3.975752679008396e-54,1.4137960161745218e-10,0.0,1.1741692140747528e-259,0.0
cbow,8,6,9,3.6553659622999535e-260,0.0,2.1162290978271172e-154,3.9430092142616784e-91,8.793535182636643e-08,0.0,4.5251549180626765e-260,0.0
cbow,8,6,10,1.7380361237769802e-260,0.0,1.5335463733396158e-153,1.905623289469122e-113,2.2476342029288843e-05,0.0,2.0146113438576652e-260,0.0
cbow,8,7,5,5.0180205291745545e-259,0.0,4.0043884905110846e-144,3.3503907542193644e-107,8.622727564424787e-24,2.128646573472443e-78,5.574586995996071e-259,0.0
cbow,8,7,6,5.302920028889483e-259,0.0,3.1864151234986955e-148,2.0798315355036338e-30,9.977079977579905e-22,1.0233720954228189e-212,6.341113022431875e-259,0.0
cbow,8,7,7,3.4000100377813093e-259,0.0,4.5899027511699164e-150,0.3674588055870227,1.0204811210647865e-18,3.3906005745803147e-289,3.918933123297956e-259,0.0
cbow,8,7,8,1.6061423828755898e-259,0.0,4.263065127496392e-151,5.8771952969770095e-15,4.337511568814415e-16,0.0,1.7565068061724364e-259,0.0
cbow,8,7,9,7.328437880130312e-260,0.0,5.4762678521395044e-151,3.035777431206478e-46,5.234453239072915e-13,0.0,8.337962852696744e-260,0.0
cbow,8,7,10,2.090369943584966e-260,0.0,3.041557597158065e-150,5.932738087863226e-75,4.71965854465617e-10,0.0,2.329006991293907e-260,0.0
cbow,8,8,5,8.831127843530178e-259,0.0,1.8005573986020626e-137,4.615758041133103e-158,4.1112894392027088e-25,2.5212507973442133e-15,9.9660499559872e-259,0.0
cbow,8,8,6,6.825520707161546e-259,0.0,5.6033620734303014e-142,6.973446156374721e-75,6.1108577940730435e-24,2.8795126915902653e-123,7.908068392791422e-259,0.0
cbow,8,8,7,3.3204596353683585e-259,0.0,2.5780076129854526e-144,5.574066719914221e-19,1.8077050573142507e-21,2.8646685321534148e-230,3.718103158558482e-259,0.0
cbow,8,8,8,1.9982837272765605e-259,0.0,9.12884058764442e-146,0.9283321844839458,5.045841130598363e-19,1.896819320300632e-289,2.2495056099805905e-259,0.0
cbow,8,8,9,9.561662034563171e-260,0.0,1.6088889178257018e-146,1.919020401799945e-13,1.1252130347654094e-16,0.0,1.0679836907918373e-259,0.0
cbow,8,8,10,6.3233683272464514e-260,0.0,1.4517139390995012e-147,5.669414739291625e-38,6.0659786258762e-15,0.0,7.156754482206451e-260,0.0
cbow,8,9,5,6.789726208522495e-259,0.0,9.21643717127876e-131,2.6837690055566895e-197,4.622957983024317e-25,0.0311073361200995,7.50304469118945e-259,0.0
cbow,8,9,6,5.922117402514882e-259,0.0,1.3635699724324856e-135,7.740312487545145e-120,2.618779225338373e-24,7.674259855425952e-51,6.544361666756842e-259,0.0
cbow,8,9,7,3.0204258340194934e-259,0.0,3.200319053302457e-138,2.956751511399273e-52,1.433965913787652e-22,1.094598921745187e-156,3.3910778924582304e-259,0.0
cbow,8,9,8,2.1173922235706737e-259,0.0,1.0147459807889447e-140,4.396169094303416e-13,3.401718049030659e-21,7.2225186038389676e-239,2.4795339906532553e-259,0.0
cbow,8,9,9,1.1803684609734612e-259,0.0,3.3035159773793404e-142,0.726113331397953,1.3306413571209308e-19,2.2338163067330072e-288,1.3253390585177982e-259,0.0
cbow,8,9,10,7.347766041221946e-260,0.0,2.1834766622843322e-142,1.890373068698936e-11,4.538930130399045e-17,0.0,8.14265025736154e-260,0.0
cbow,8,10,5,4.251848636798279e-259,0.0,2.9673781900145157e-124,1.1749779421374114e-227,3.947830631017164e-24,2.0389294937698142e-26,4.6009039140152567e-259,0.0
cbow,8,10,6,4.649558399042618e-259,0.0,1.046305463663738e-129,3.746576567155925e-159,4.0069060545332074e-24,9.33143541763228e-10,5.1788930042240533e-259,0.0
cbow,8,10,7,3.718103158558482e-259,0.0,1.5077928916719188e-133,5.675314616465206e-91,2.0410332263384574e-23,7.874406571285039e-86,4.0766366062642807e-259,0.0
cbow,8,10,8,1.6403223366507893e-259,0.0,1.0316598534984638e-135,2.2103616018589323e-39,4.328282900125852e-22,2.8482966438422976e-177,1.851444510771689e-259,0.0
cbow,8,10,9,1.5358544007616162e-259,0.0,1.874917177294247e-138,2.147246039473736e-09,3.162119128859496e-21,3.2623256206268817e-246,1.8033515415059562e-259,0.0
cbow,8,10,10,5.8737307327160975e-260,0.0,4.435541585026635e-139,0.6673579128291399,2.857424322025888e-19,3.1191415784015474e-287,6.897644567903858e-260,0.0
