emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
svd,5,12,1.623776739188721,0.6019021739130435,0.6138211382113821,0.5443007864067768,0.5550696882751206
cbow,5,13,3.79269019073225,0.6033469018543646,0.5853658536585366,0.5446124199734088,0.5325394946043774
skipgram,5,13,3.79269019073225,0.6033469018543646,0.5853658536585366,0.5446124199734088,0.5325394946043774
svd,5,13,3.79269019073225,0.5969202898550725,0.6056910569105691,0.5395034306778476,0.5473868985101334
cbow,5,14,3.79269019073225,0.6019900497512438,0.5894308943089431,0.5434708756408855,0.5362284354550862
skipgram,5,14,3.79269019073225,0.6019900497512438,0.5894308943089431,0.5434708756408855,0.5362284354550862
svd,5,14,3.79269019073225,0.6000905797101449,0.6178861788617886,0.5424855626822249,0.5586963240580786
cbow,5,15,3.79269019073225,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
skipgram,5,15,3.79269019073225,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
svd,5,15,3.79269019073225,0.6009963768115942,0.6178861788617886,0.543419362616738,0.5587425830565678
cbow,5,16,8.858667904100823,0.6015377657168702,0.5853658536585366,0.5428897666292573,0.5325486350779937
skipgram,5,16,8.858667904100823,0.6015377657168702,0.5853658536585366,0.5428897666292573,0.5325486350779937
svd,5,16,3.79269019073225,0.6000905797101449,0.6138211382113821,0.542604761445937,0.5550696882751206
cbow,5,17,8.858667904100823,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,5,17,8.858667904100823,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,5,17,3.79269019073225,0.5996376811594203,0.6138211382113821,0.5421869015420399,0.5550696882751206
cbow,5,18,8.858667904100823,0.6019900497512438,0.5853658536585366,0.5433939490910961,0.5325394946043774
skipgram,5,18,8.858667904100823,0.6019900497512438,0.5853658536585366,0.5433939490910961,0.5325394946043774
svd,5,18,8.858667904100823,0.5969202898550725,0.6056910569105691,0.5395016541732385,0.5473868985101334
cbow,5,19,8.858667904100823,0.6006331976481231,0.5894308943089431,0.5422299152378552,0.5362284354550862
skipgram,5,19,8.858667904100823,0.6006331976481231,0.5894308943089431,0.5422299152378552,0.5362284354550862
svd,5,19,8.858667904100823,0.5996376811594203,0.6178861788617886,0.5420734689900829,0.5586963240580786
cbow,5,20,8.858667904100823,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
skipgram,5,20,8.858667904100823,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
svd,5,20,8.858667904100823,0.6000905797101449,0.6219512195121951,0.5425255600331187,0.562401280026257
cbow,6,2,7847.5997035146065,0.8367254635911352,0.8414634146341463,0.8364102306863945,0.8414256003025146
skipgram,6,2,615.8482110660254,0.9032112166440524,0.8780487804878049,0.9031252149179879,0.8778972738121875
svd,6,2,3.79269019073225,0.9262782401902496,0.8896797153024911,0.9031518302305035,0.9182916641196487
cbow,6,3,112.88378916846884,0.7792853912256897,0.7601626016260162,0.7777055189655148,0.7584630157021292
skipgram,6,3,615.8482110660254,0.7978290366350068,0.7723577235772358,0.7964705381993772,0.7708740318761401
svd,6,3,1438.449888287663,0.8706998813760379,0.8576512455516014,0.8716382894244188,0.8535433704478306
cbow,6,4,42813.32398719387,0.6101311623699683,0.6260162601626016,0.5501201052733189,0.5701333896455848
skipgram,6,4,3.79269019073225,0.608322026232474,0.6260162601626016,0.5481630038140968,0.5698619255913862
svd,6,4,100000.0,0.7467455621301775,0.7446808510638298,0.7327136276007291,0.7231496593552826
cbow,6,5,0.6951927961775606,0.6105834464043419,0.6016260162601627,0.5507504792101264,0.5470475474896929
skipgram,6,5,0.6951927961775606,0.6105834464043419,0.6016260162601627,0.5507504792101264,0.5470475474896929
svd,6,5,8.858667904100823,0.6357199055861527,0.6219081272084805,0.5543376426393174,0.5203416622391991
cbow,6,6,0.6951927961775606,0.6065128900949797,0.5975609756097561,0.5474602749664562,0.5436714203207605
skipgram,6,6,0.6951927961775606,0.6060606060606061,0.5975609756097561,0.5470503853603511,0.5436714203207605
svd,6,6,20.69138081114788,0.6347587289132993,0.6338028169014085,0.5475873971071938,0.4907203540076424
cbow,6,7,0.6951927961775606,0.6069651741293532,0.5934959349593496,0.5479944190180547,0.539957891752486
skipgram,6,7,0.6951927961775606,0.6069651741293532,0.5934959349593496,0.5479944190180547,0.539957891752486
svd,6,7,8.858667904100823,0.6405944466171295,0.5789473684210527,0.5453876561621738,0.49270428163943925
cbow,6,8,1.623776739188721,0.602894617819991,0.5894308943089431,0.5441819209849587,0.5362388030143894
skipgram,6,8,1.623776739188721,0.602894617819991,0.5894308943089431,0.5441819209849587,0.5362388030143894
svd,6,8,48.32930238571752,0.623279098873592,0.5767790262172284,0.544466962771978,0.4894029121768063
cbow,6,9,1.623776739188721,0.6047037539574853,0.5894308943089431,0.5458815135828429,0.5362284354550862
skipgram,6,9,1.623776739188721,0.6047037539574853,0.5894308943089431,0.5458815135828429,0.5362284354550862
svd,6,9,1.623776739188721,0.5991847826086957,0.6178861788617886,0.5416420648481427,0.5586076249112006
cbow,6,10,1.623776739188721,0.602894617819991,0.5894308943089431,0.5443287535967202,0.5362284354550862
skipgram,6,10,1.623776739188721,0.602894617819991,0.5894308943089431,0.5443287535967202,0.5362284354550862
svd,6,10,1.623776739188721,0.6023550724637681,0.6178861788617886,0.5446779673503711,0.5587425830565678
cbow,6,11,3.79269019073225,0.6033469018543646,0.5813008130081301,0.5445914337265167,0.5288428911849109
skipgram,6,11,3.79269019073225,0.6033469018543646,0.5813008130081301,0.5445914337265167,0.5288428911849109
svd,6,11,1.623776739188721,0.6009963768115942,0.6138211382113821,0.5434505073840281,0.5550696882751206
cbow,6,12,3.79269019073225,0.6037991858887382,0.5894308943089431,0.5450610855583252,0.5362284354550862
skipgram,6,12,3.79269019073225,0.6037991858887382,0.5894308943089431,0.5450610855583252,0.5362284354550862
svd,6,12,3.79269019073225,0.5991847826086957,0.6138211382113821,0.5416420648481427,0.5548761823706392
cbow,6,13,3.79269019073225,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
skipgram,6,13,3.79269019073225,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
svd,6,13,3.79269019073225,0.6009963768115942,0.6219512195121951,0.5433510639298095,0.562401280026257
cbow,6,14,8.858667904100823,0.6015377657168702,0.5853658536585366,0.5428902947228074,0.5325486350779937
skipgram,6,14,8.858667904100823,0.6015377657168702,0.5853658536585366,0.5428902947228074,0.5325486350779937
svd,6,14,3.79269019073225,0.6000905797101449,0.6138211382113821,0.542585519213075,0.5550696882751206
cbow,6,15,8.858667904100823,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,6,15,8.858667904100823,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,6,15,3.79269019073225,0.5996376811594203,0.6138211382113821,0.5421869015420399,0.5550696882751206
cbow,6,16,8.858667904100823,0.6024423337856174,0.5894308943089431,0.5438023319420702,0.5362284354550862
skipgram,6,16,8.858667904100823,0.6024423337856174,0.5894308943089431,0.5438023319420702,0.5362284354550862
svd,6,16,8.858667904100823,0.5982789855072463,0.6097560975609756,0.5407974910470015,0.5511360834961685
cbow,6,17,8.858667904100823,0.6015377657168702,0.5894308943089431,0.543044957097531,0.5362284354550862
skipgram,6,17,8.858667904100823,0.6015377657168702,0.5894308943089431,0.543044957097531,0.5362284354550862
svd,6,17,8.858667904100823,0.5991847826086957,0.6178861788617886,0.5416611706614471,0.5586963240580786
cbow,6,18,8.858667904100823,0.6019900497512438,0.5894308943089431,0.5434977351775672,0.5362284354550862
skipgram,6,18,8.858667904100823,0.6019900497512438,0.5894308943089431,0.5434977351775672,0.5362284354550862
svd,6,18,8.858667904100823,0.5991847826086957,0.6138211382113821,0.5417602688779657,0.5550696882751206
cbow,6,19,20.69138081114788,0.6010854816824966,0.5853658536585366,0.5424804575725222,0.5325486350779937
skipgram,6,19,20.69138081114788,0.6010854816824966,0.5853658536585366,0.5424804575725222,0.5325486350779937
svd,6,19,8.858667904100823,0.6000905797101449,0.6138211382113821,0.542604761445937,0.5550696882751206
cbow,6,20,20.69138081114788,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,6,20,20.69138081114788,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,6,20,8.858667904100823,0.5991847826086957,0.6138211382113821,0.5417795685304407,0.5550696882751206
cbow,7,2,18329.807108324338,0.777928539122569,0.7764227642276422,0.7749665169727812,0.7740328360985127
skipgram,7,2,42813.32398719387,0.7991858887381276,0.8089430894308943,0.7992130297452751,0.8089430894308943
svd,7,2,3.79269019073225,0.948870392390012,0.9323843416370108,0.9179672908876501,0.9099767292333703
cbow,7,3,0.2976351441631317,0.783355947535052,0.7723577235772358,0.7801299817881346,0.7691421872752157
skipgram,7,3,0.1274274985703133,0.783355947535052,0.7682926829268293,0.7808108903056508,0.7659292908795385
svd,7,3,3.79269019073225,0.8627916172400159,0.8540925266903915,0.842770056805929,0.8115404940614335
cbow,7,4,3.79269019073225,0.6101311623699683,0.6219512195121951,0.5494985224128067,0.5658004546340695
skipgram,7,4,0.2976351441631317,0.6078697421981004,0.6219512195121951,0.5468204041524951,0.5651158309761259
svd,7,4,263.6650898730355,0.6134122287968442,0.5957446808510638,0.5862821404955567,0.5645901877078973
cbow,7,5,0.6951927961775606,0.6105834464043419,0.5975609756097561,0.5508028811476431,0.5433390682454543
skipgram,7,5,0.6951927961775606,0.6110357304387155,0.5975609756097561,0.5511750434748511,0.5433390682454543
svd,7,5,20.69138081114788,0.6354699174203696,0.6431095406360424,0.5543609813736482,0.5307994904704298
cbow,7,6,0.6951927961775606,0.608322026232474,0.5975609756097561,0.5491649790685024,0.5436714203207605
skipgram,7,6,0.6951927961775606,0.608322026232474,0.5975609756097561,0.5491649790685024,0.5436714203207605
svd,7,6,8.858667904100823,0.6333333333333333,0.647887323943662,0.5481053720000528,0.49370602690281307
cbow,7,7,1.623776739188721,0.6047037539574853,0.5894308943089431,0.5458193545091239,0.5362388030143894
skipgram,7,7,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5454103447639824,0.5362388030143894
svd,7,7,8.858667904100823,0.6443923407581086,0.5368421052631579,0.5442057709814434,0.5025213543274674
cbow,7,8,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5454725460679072,0.5362284354550862
skipgram,7,8,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5454725460679072,0.5362284354550862
svd,7,8,8.858667904100823,0.6124197002141327,0.6153846153846154,0.5421311969185183,0.5220149822672215
cbow,7,9,1.623776739188721,0.6047037539574853,0.5894308943089431,0.5459881740644663,0.5362284354550862
skipgram,7,9,1.623776739188721,0.6047037539574853,0.5894308943089431,0.5459881740644663,0.5362284354550862
svd,7,9,1.623776739188721,0.6023550724637681,0.6178861788617886,0.5446779673503711,0.5587425830565678
cbow,7,10,3.79269019073225,0.602894617819991,0.5853658536585366,0.5441811581153762,0.5325394946043774
skipgram,7,10,3.79269019073225,0.602894617819991,0.5853658536585366,0.5441811581153762,0.5325394946043774
svd,7,10,1.623776739188721,0.6009963768115942,0.6138211382113821,0.5434505073840281,0.5550696882751206
cbow,7,11,3.79269019073225,0.6042514699231117,0.5894308943089431,0.5454630032186417,0.5362284354550862
skipgram,7,11,3.79269019073225,0.6042514699231117,0.5894308943089431,0.5454630032186417,0.5362284354550862
svd,7,11,3.79269019073225,0.5996376811594203,0.6178861788617886,0.5420523159826034,0.5586076249112006
cbow,7,12,8.858667904100823,0.5992763455450023,0.5772357723577236,0.5408210265088912,0.5249967890674166
skipgram,7,12,8.858667904100823,0.5992763455450023,0.5772357723577236,0.5408210265088912,0.5249967890674166
svd,7,12,3.79269019073225,0.6019021739130435,0.6178861788617886,0.5442424598873433,0.5587425830565678
cbow,7,13,8.858667904100823,0.602894617819991,0.5813008130081301,0.5441604727596362,0.5288428911849109
skipgram,7,13,8.858667904100823,0.6033469018543646,0.5813008130081301,0.5445698856412555,0.5288428911849109
svd,7,13,3.79269019073225,0.6014492753623188,0.6138211382113821,0.5438763996842323,0.5550696882751206
cbow,7,14,8.858667904100823,0.6037991858887382,0.5853658536585366,0.5450426250170993,0.5325394946043774
skipgram,7,14,8.858667904100823,0.6037991858887382,0.5853658536585366,0.5450426250170993,0.5325394946043774
svd,7,14,3.79269019073225,0.5996376811594203,0.6219512195121951,0.5422383088702454,0.5624161457694978
cbow,7,15,8.858667904100823,0.6019900497512438,0.5894308943089431,0.5434708756408855,0.5362284354550862
skipgram,7,15,8.858667904100823,0.6019900497512438,0.5894308943089431,0.5434708756408855,0.5362284354550862
svd,7,15,8.858667904100823,0.5996376811594203,0.6178861788617886,0.5420734689900829,0.5586963240580786
cbow,7,16,8.858667904100823,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
skipgram,7,16,8.858667904100823,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
svd,7,16,8.858667904100823,0.6005434782608695,0.6178861788617886,0.5430061205405721,0.5587425830565678
cbow,7,17,20.69138081114788,0.6010854816824966,0.5853658536585366,0.5424804575725222,0.5325486350779937
skipgram,7,17,20.69138081114788,0.6010854816824966,0.5853658536585366,0.5424804575725222,0.5325486350779937
svd,7,17,8.858667904100823,0.6000905797101449,0.6138211382113821,0.5425781248881213,0.5550696882751206
cbow,7,18,20.69138081114788,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,7,18,20.69138081114788,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,7,18,8.858667904100823,0.5991847826086957,0.6138211382113821,0.5417795685304407,0.5550696882751206
cbow,7,19,20.69138081114788,0.6019900497512438,0.5853658536585366,0.5433973308864779,0.5325394946043774
skipgram,7,19,20.69138081114788,0.6024423337856174,0.5853658536585366,0.5438089609726474,0.5325394946043774
svd,7,19,8.858667904100823,0.5987318840579711,0.6219512195121951,0.5414155389099687,0.5624161457694978
cbow,7,20,20.69138081114788,0.6015377657168702,0.5894308943089431,0.542984918096322,0.5362284354550862
skipgram,7,20,20.69138081114788,0.6015377657168702,0.5894308943089431,0.542984918096322,0.5362284354550862
svd,7,20,20.69138081114788,0.5987318840579711,0.6178861788617886,0.5412302159565348,0.5586076249112006
cbow,8,2,3.79269019073225,0.9226966292134832,0.9274193548387096,0.9225731637646943,0.9273075480408564
skipgram,8,2,0.2976351441631317,0.6134831460674157,0.5725806451612904,0.4793123840800219,0.43438172043010753
svd,8,2,3359.818286283781,0.9599640125955916,0.9516129032258064,0.9599360558635122,0.9518016520011865
cbow,8,3,615.8482110660254,0.7235955056179775,0.7056451612903226,0.7228375910369615,0.7058163990088593
skipgram,8,3,8.858667904100823,0.7447191011235955,0.7217741935483871,0.743101845973814,0.721191466152076
svd,8,3,1.623776739188721,0.8394062078272605,0.7943548387096774,0.8370600487265938,0.7901375358133415
cbow,8,4,1.623776739188721,0.5964044943820225,0.6169354838709677,0.5359734362164749,0.5514319107727242
skipgram,8,4,1.623776739188721,0.5950561797752809,0.6129032258064516,0.534530426288893,0.5473972283684639
svd,8,4,3.79269019073225,0.5560053981106613,0.592741935483871,0.49142561793043305,0.5346186753615887
cbow,8,5,0.6951927961775606,0.5964044943820225,0.6088709677419355,0.5388262647585357,0.5459639176443992
skipgram,8,5,0.6951927961775606,0.5964044943820225,0.6088709677419355,0.5387192058549362,0.5459639176443992
svd,8,5,112.88378916846884,0.5937921727395412,0.6411290322580645,0.5342593207131602,0.5834494435527964
cbow,8,6,112.88378916846884,0.5968539325842697,0.6129032258064516,0.5398331070795969,0.5522743095845903
skipgram,8,6,1.623776739188721,0.5941573033707865,0.6129032258064516,0.5372224362823289,0.5507154578052089
svd,8,6,1.623776739188721,0.5942420152946468,0.6169354838709677,0.5366486117336247,0.5589323508559751
cbow,8,7,8.858667904100823,0.592808988764045,0.6008064516129032,0.5363752426346673,0.532344987444466
skipgram,8,7,3.79269019073225,0.5959550561797753,0.5725806451612904,0.539725105011124,0.5042413381123059
svd,8,7,20.69138081114788,0.5937921727395412,0.6008064516129032,0.5378672210143137,0.5290620063326198
cbow,8,8,20.69138081114788,0.5878651685393258,0.6370967741935484,0.5306682113953657,0.5797053279425576
skipgram,8,8,20.69138081114788,0.5964044943820225,0.5524193548387096,0.5404802395186611,0.4772910557184751
svd,8,8,1438.449888287663,0.5897435897435898,0.6290322580645161,0.532272098645177,0.5748166450993003
cbow,8,9,112.88378916846884,0.588314606741573,0.6330645161290323,0.5309927090910485,0.5764785113183029
skipgram,8,9,20.69138081114788,0.588314606741573,0.6330645161290323,0.5304045980165223,0.582859626369381
svd,8,9,8.858667904100823,0.5901934322986955,0.6290322580645161,0.5325042112659011,0.5745231171343337
cbow,8,10,263.6650898730355,0.588314606741573,0.6330645161290323,0.5309927090910485,0.5764785113183029
skipgram,8,10,615.8482110660254,0.588314606741573,0.6330645161290323,0.5309927090910485,0.5764785113183029
svd,8,10,20.69138081114788,0.5901934322986955,0.625,0.5325478882325805,0.5709114553006484
cbow,8,11,48.32930238571752,0.588314606741573,0.6330645161290323,0.5309237837512036,0.5764785113183029
skipgram,8,11,48.32930238571752,0.5887640449438202,0.6330645161290323,0.5313555603499223,0.5764785113183029
svd,8,11,48.32930238571752,0.5897435897435898,0.6290322580645161,0.5322306381570544,0.5748166450993003
cbow,8,12,48.32930238571752,0.5874157303370786,0.6330645161290323,0.5299863235385185,0.5764785113183029
skipgram,8,12,48.32930238571752,0.5874157303370786,0.6330645161290323,0.5299863235385185,0.5764785113183029
svd,8,12,1438.449888287663,0.5897435897435898,0.6290322580645161,0.5322349551229253,0.5748166450993003
cbow,8,13,112.88378916846884,0.5878651685393258,0.6330645161290323,0.5305269238605238,0.5764785113183029
skipgram,8,13,112.88378916846884,0.5878651685393258,0.6330645161290323,0.5305269238605238,0.5764785113183029
svd,8,13,263.6650898730355,0.589293747188484,0.6290322580645161,0.5317624278936595,0.5748166450993003
cbow,8,14,112.88378916846884,0.5874157303370786,0.6330645161290323,0.5300950217774374,0.5764785113183029
skipgram,8,14,112.88378916846884,0.5874157303370786,0.6330645161290323,0.5300950217774374,0.5764785113183029
svd,8,14,48.32930238571752,0.5901934322986955,0.625,0.5325072880304786,0.5709114553006484
cbow,8,15,112.88378916846884,0.5869662921348314,0.6330645161290323,0.5295901226815072,0.5764785113183029
skipgram,8,15,112.88378916846884,0.5869662921348314,0.6330645161290323,0.5295901226815072,0.5764785113183029
svd,8,15,615.8482110660254,0.5888439046333783,0.6290322580645161,0.5313659962412391,0.5748166450993003
cbow,8,16,112.88378916846884,0.5869662921348314,0.6330645161290323,0.5295528470258815,0.5764785113183029
skipgram,8,16,112.88378916846884,0.5869662921348314,0.6330645161290323,0.5295528470258815,0.5764785113183029
svd,8,16,263.6650898730355,0.5888439046333783,0.6290322580645161,0.5312881292252142,0.5748166450993003
cbow,8,17,263.6650898730355,0.5869662921348314,0.6330645161290323,0.5296628420034436,0.5764785113183029
skipgram,8,17,263.6650898730355,0.5869662921348314,0.6330645161290323,0.5296628420034436,0.5764785113183029
svd,8,17,263.6650898730355,0.5888439046333783,0.6290322580645161,0.5312881292252142,0.5748166450993003
cbow,8,18,263.6650898730355,0.5869662921348314,0.6330645161290323,0.5296628420034436,0.5764785113183029
skipgram,8,18,263.6650898730355,0.5869662921348314,0.6330645161290323,0.5296628420034436,0.5764785113183029
svd,8,18,263.6650898730355,0.5888439046333783,0.6290322580645161,0.5313218316322563,0.5748166450993003
cbow,8,19,263.6650898730355,0.5869662921348314,0.6330645161290323,0.5296628420034436,0.5764785113183029
skipgram,8,19,263.6650898730355,0.5869662921348314,0.6330645161290323,0.5296628420034436,0.5764785113183029
svd,8,19,263.6650898730355,0.5888439046333783,0.625,0.5312816169217706,0.5709114553006484
cbow,8,20,263.6650898730355,0.5865168539325842,0.6330645161290323,0.5292303837454532,0.5764785113183029
skipgram,8,20,263.6650898730355,0.5865168539325842,0.6330645161290323,0.5292303837454532,0.5764785113183029
svd,8,20,615.8482110660254,0.589293747188484,0.625,0.5317236264604684,0.5709114553006484
cbow,9,2,20.69138081114788,0.9086386250565356,0.8902439024390244,0.9083391480210664,0.8899496008534746
skipgram,9,2,20.69138081114788,0.8389868837630031,0.8333333333333334,0.8385628890354572,0.8333651088709357
svd,9,2,8.858667904100823,0.9544193420531114,0.9395017793594306,0.9309199062065677,0.9180815836617926
cbow,9,3,615.8482110660254,0.770239710538218,0.7601626016260162,0.7659113176992132,0.7567220453043322
skipgram,9,3,615.8482110660254,0.7684305744007237,0.7560975609756098,0.7644779132406044,0.7532063251254522
svd,9,3,1438.449888287663,0.7587979438513246,0.776595744680851,0.741824946415569,0.7418896150227893
cbow,9,4,20.69138081114788,0.6110357304387155,0.6178861788617886,0.5503430277036521,0.5619047298827001
skipgram,9,4,48.32930238571752,0.6101311623699683,0.6178861788617886,0.5495189302228326,0.5619047298827001
svd,9,4,3.79269019073225,0.6413086322428064,0.5851063829787234,0.5511823535960231,0.5375942827383133
cbow,9,5,0.6951927961775606,0.6105834464043419,0.6056910569105691,0.5508453522722107,0.5508019014616375
skipgram,9,5,0.6951927961775606,0.6101311623699683,0.6056910569105691,0.5504330146684897,0.5508019014616375
svd,9,5,8.858667904100823,0.6400785854616896,0.6113074204946997,0.5541444808027401,0.5148334130400127
cbow,9,6,1.623776739188721,0.6065128900949797,0.6016260162601627,0.54739481890454,0.5473175229677607
skipgram,9,6,1.623776739188721,0.6065128900949797,0.6016260162601627,0.54739481890454,0.5473175229677607
svd,9,6,48.32930238571752,0.6374314800313234,0.602112676056338,0.5469089731867124,0.5007371523443719
cbow,9,7,1.623776739188721,0.6060606060606061,0.5934959349593496,0.5471799054680547,0.539957891752486
skipgram,9,7,1.623776739188721,0.6060606060606061,0.5934959349593496,0.5471799054680547,0.539957891752486
svd,9,7,3.79269019073225,0.6307137129109863,0.6151079136690647,0.5448464453202073,0.5019458220028737
cbow,9,8,3.79269019073225,0.6024423337856174,0.5894308943089431,0.543750983518786,0.5362388030143894
skipgram,9,8,3.79269019073225,0.6024423337856174,0.5894308943089431,0.543750983518786,0.5362388030143894
svd,9,8,1.623776739188721,0.603713768115942,0.6178861788617886,0.5459300960694795,0.5587425830565678
cbow,9,9,3.79269019073225,0.6042514699231117,0.5894308943089431,0.5454495494122025,0.5362284354550862
skipgram,9,9,3.79269019073225,0.6042514699231117,0.5894308943089431,0.5454495494122025,0.5362284354550862
svd,9,9,3.79269019073225,0.5991847826086957,0.6097560975609756,0.5416215279780918,0.5511360834961685
cbow,9,10,8.858667904100823,0.5997286295793759,0.5772357723577236,0.541229677367525,0.5249967890674166
skipgram,9,10,8.858667904100823,0.5992763455450023,0.5772357723577236,0.5408210265088912,0.5249967890674166
svd,9,10,3.79269019073225,0.6014492753623188,0.6178861788617886,0.5438349453040153,0.5587425830565678
cbow,9,11,8.858667904100823,0.6033469018543646,0.5813008130081301,0.5445914337265167,0.5288428911849109
skipgram,9,11,8.858667904100823,0.6033469018543646,0.5813008130081301,0.5445914337265167,0.5288428911849109
svd,9,11,3.79269019073225,0.6019021739130435,0.6138211382113821,0.5442929929703076,0.5550696882751206
cbow,9,12,8.858667904100823,0.6042514699231117,0.5853658536585366,0.5454495494122025,0.5325394946043774
skipgram,9,12,8.858667904100823,0.6042514699231117,0.5853658536585366,0.5454495494122025,0.5325394946043774
svd,9,12,8.858667904100823,0.5982789855072463,0.6097560975609756,0.5407989266411928,0.5511360834961685
cbow,9,13,8.858667904100823,0.6024423337856174,0.5894308943089431,0.5438666658323253,0.5362284354550862
skipgram,9,13,8.858667904100823,0.6024423337856174,0.5894308943089431,0.5438666658323253,0.5362284354550862
svd,9,13,8.858667904100823,0.5996376811594203,0.6219512195121951,0.5420734689900829,0.562401280026257
cbow,9,14,20.69138081114788,0.6010854816824966,0.5813008130081301,0.5424605377955688,0.528831906413888
skipgram,9,14,20.69138081114788,0.6010854816824966,0.5813008130081301,0.5424605377955688,0.528831906413888
svd,9,14,8.858667904100823,0.6005434782608695,0.6138211382113821,0.5430075369026516,0.5550696882751206
cbow,9,15,20.69138081114788,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,9,15,20.69138081114788,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,9,15,8.858667904100823,0.5996376811594203,0.6138211382113821,0.5421976395525658,0.5550696882751206
cbow,9,16,20.69138081114788,0.602894617819991,0.5853658536585366,0.5442203862372805,0.5325394946043774
skipgram,9,16,20.69138081114788,0.602894617819991,0.5853658536585366,0.5442203862372805,0.5325394946043774
svd,9,16,8.858667904100823,0.5987318840579711,0.6178861788617886,0.5414155389099687,0.5587069476876104
cbow,9,17,20.69138081114788,0.6015377657168702,0.5894308943089431,0.5430514748509566,0.5362284354550862
skipgram,9,17,20.69138081114788,0.6015377657168702,0.5894308943089431,0.5430514748509566,0.5362284354550862
svd,9,17,20.69138081114788,0.5996376811594203,0.6178861788617886,0.5420734689900829,0.5586963240580786
cbow,9,18,20.69138081114788,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
skipgram,9,18,20.69138081114788,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
svd,9,18,20.69138081114788,0.5991847826086957,0.6178861788617886,0.5417235976544081,0.5587425830565678
cbow,9,19,48.32930238571752,0.6010854816824966,0.5813008130081301,0.5424600914778246,0.528831906413888
skipgram,9,19,48.32930238571752,0.6010854816824966,0.5813008130081301,0.5424600914778246,0.528831906413888
svd,9,19,20.69138081114788,0.5996376811594203,0.6138211382113821,0.5421697591941924,0.5550696882751206
cbow,9,20,48.32930238571752,0.602894617819991,0.5813008130081301,0.5441595722091138,0.5288428911849109
skipgram,9,20,48.32930238571752,0.602894617819991,0.5813008130081301,0.5441595722091138,0.5288428911849109
svd,9,20,20.69138081114788,0.6000905797101449,0.6138211382113821,0.5426252917682498,0.5550696882751206
cbow,10,2,8.858667904100823,0.8403437358661239,0.8536585365853658,0.838270226983353,0.8519362886383609
skipgram,10,2,3359.818286283781,0.7734056987788331,0.7723577235772358,0.771513710245608,0.7713196083573739
svd,10,2,263.6650898730355,0.8779231074118113,0.8434163701067615,0.8963518742755537,0.9104438523376831
cbow,10,3,42813.32398719387,0.7675260063319764,0.7520325203252033,0.7628936227347608,0.7478930318426779
skipgram,10,3,18329.807108324338,0.7661691542288557,0.7520325203252033,0.7616171067314919,0.748433959601134
svd,10,3,7847.5997035146065,0.7524713325425069,0.7730496453900709,0.7418098937324586,0.7411280487804878
cbow,10,4,8.858667904100823,0.6114880144730891,0.6178861788617886,0.5507622839896373,0.5619047298827001
skipgram,10,4,112.88378916846884,0.6101311623699683,0.6178861788617886,0.5495477218501442,0.5619047298827001
svd,10,4,48.32930238571752,0.6448561292865589,0.5921985815602837,0.5539295239362341,0.5490469502938361
cbow,10,5,1.623776739188721,0.6092265943012212,0.6016260162601627,0.5495848634956403,0.5470475474896929
skipgram,10,5,1.623776739188721,0.6092265943012212,0.6016260162601627,0.5495677005239418,0.5470475474896929
svd,10,5,8.858667904100823,0.6379716981132075,0.6431095406360424,0.554227534387685,0.5116312840881551
cbow,10,6,1.623776739188721,0.6060606060606061,0.5975609756097561,0.5470503853603511,0.5436714203207605
skipgram,10,6,1.623776739188721,0.6060606060606061,0.5975609756097561,0.5470503853603511,0.5436714203207605
svd,10,6,3.79269019073225,0.6370399373531715,0.5985915492957746,0.5486769942006424,0.49726719956275195
cbow,10,7,1.623776739188721,0.6074174581637268,0.5894308943089431,0.5484194569790061,0.5362284354550862
skipgram,10,7,1.623776739188721,0.6074174581637268,0.5894308943089431,0.5484194569790061,0.5362284354550862
