emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
cbow,13,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,13,7,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099654736214091,0.6244119096315197
skipgram,13,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,13,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,13,8,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099009813820252,0.6244119096315197
skipgram,13,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,13,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,14,2,599.4842503189421,0.8016997167138811,0.8220338983050848,0.7362629267425223,0.7637645136146586
skipgram,14,2,0.0215443469003188,0.7470881863560732,0.8009950248756219,0.7172261733650549,0.7804293590132065
cbow,14,2,0.0215443469003188,0.7576261785912368,0.8109452736318408,0.7290360025758834,0.7912947013433884
SVD,14,3,0.0215443469003188,0.7082152974504249,0.7076271186440678,0.6466262971033101,0.6532061763823859
skipgram,14,3,3.593813663804626,0.7337770382695508,0.7910447761194029,0.7022069495138518,0.7694264531546448
cbow,14,3,3.593813663804626,0.7365501941209096,0.7960199004975125,0.7052918303208315,0.7749456797644432
SVD,14,4,0.0215443469003188,0.6817752596789424,0.6822033898305084,0.621471430645382,0.6283948300383696
skipgram,14,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
cbow,14,4,46.41588833612782,0.7276760953965613,0.7761194029850746,0.6951887844193178,0.7532146165723109
SVD,14,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.614437121964835,0.6290296036021343
skipgram,14,5,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,14,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,14,6,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,14,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,14,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,14,7,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099654736214091,0.6244119096315197
skipgram,14,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,14,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,14,8,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099009813820252,0.6244119096315197
skipgram,14,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,14,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,15,2,3.593813663804626,0.9458128078817734,0.9338235294117648,0.9436459463283499,0.9273312139054534
skipgram,15,2,0.0215443469003188,0.7587354409317804,0.8109452736318408,0.7302122276987549,0.7912947013433884
cbow,15,2,0.0215443469003188,0.7659456461453134,0.8109452736318408,0.7382699542374703,0.7912947013433884
SVD,15,3,599.4842503189421,0.7931034482758621,0.8014705882352942,0.7382838367243776,0.7480724845611627
skipgram,15,3,3.593813663804626,0.7337770382695508,0.7910447761194029,0.7022069495138518,0.7694264531546448
cbow,15,3,46.41588833612782,0.7348863006100943,0.7910447761194029,0.7035023259336042,0.7694264531546448
SVD,15,4,46.41588833612782,0.7380952380952381,0.75,0.6268754076973255,0.6428571428571429
skipgram,15,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
cbow,15,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
SVD,15,5,46.41588833612782,0.7553366174055829,0.75,0.6655090662219088,0.6428571428571429
skipgram,15,5,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,15,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,15,6,7742.636826811277,0.7610837438423645,0.7647058823529411,0.6775448096944118,0.6760361771827376
skipgram,15,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,15,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,15,7,7742.636826811277,0.7610837438423645,0.7647058823529411,0.6775448096944118,0.6760361771827376
skipgram,15,7,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,15,7,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,15,8,7742.636826811277,0.7610837438423645,0.7647058823529411,0.6775448096944118,0.6760361771827376
skipgram,15,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,15,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,16,2,7742.636826811277,0.7828139754485364,0.8050847457627118,0.7177527712171571,0.7472923582001069
skipgram,16,2,0.0215443469003188,0.7681641708264004,0.8159203980099502,0.7406624427548355,0.7966786212280731
cbow,16,2,0.0215443469003188,0.7731558513588463,0.8208955223880597,0.7459697128372109,0.8020315091210612
SVD,16,3,0.0215443469003188,0.704438149197356,0.7076271186440678,0.6429613819262124,0.6532061763823859
skipgram,16,3,3.593813663804626,0.7337770382695508,0.7910447761194029,0.7022069495138518,0.7694264531546448
cbow,16,3,46.41588833612782,0.7343316694398225,0.7910447761194029,0.7028549401299273,0.7694264531546448
SVD,16,4,0.0215443469003188,0.6813031161473088,0.6822033898305084,0.6209806700649676,0.6283948300383696
skipgram,16,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
cbow,16,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
SVD,16,5,0.0215443469003188,0.6756373937677054,0.6822033898305084,0.6153053764240336,0.6290296036021343
skipgram,16,5,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,16,5,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,16,6,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099654736214091,0.6244119096315197
skipgram,16,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,16,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,16,7,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099009813820252,0.6244119096315197
skipgram,16,7,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,16,7,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,16,8,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099009813820252,0.6244119096315197
skipgram,16,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,16,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
